;title;description;release_year;age_certification;genres;production_countries;seasons;imdb_score;imdb_votes
4745;The Face;The Face is an American reality television modeling competition series. The show is hosted by Nigel Barker, who was a previous judge on America's Next Top Model for seventeen seasons. The series follows three supermodel coaches, Anne Vyalitsyna, Lydia Hearst-Shaw, and Naomi Campbell as they compete with each other to find 'the face' of ULTA beauty, one of the fastest growing beauty retailers in the United States. The series premiered online on February 1, 2013. It premiered on television on February 12, 2013, on Oxygen. The series was renewed in April 2013 for a ten-episode second season, which will premiere in early 2014. Anne Vyalitsyna and Lydia Hearst-Shaw replaced Coco Rocha and Karolina Kurkova as supermodel coaches in the second season.;2013;Unknown;['reality'];['US'];2.0;6.7;368.0
4748;Love and Marriage;Love and Marriage is a British comedy-drama series which started broadcasting on ITV since 5 June 2013. It stars Alison Steadman as Pauline Paradise a recently retired lollipop lady who after the death of her father Frank decides to leave her family and goes to live with her sister.;2013;Unknown;['comedy', 'drama'];['GB'];1.0;6.5;192.0
4749;Tudor Monastery Farm;Historian Ruth Goodman and archaeologists Peter Ginn and Tom Pinfold turn the clock back 500 years to the early Tudor period to become tenant farmers on monastery land.;2013;Unknown;['reality', 'documentation', 'history'];['GB'];1.0;8.6;321.0
4755;Bluestone 42;"Bluestone 42 is a comedy drama about a British bomb disposal detachment in Afghanistan. So what’s the average working day for a hero? Make your keen young colleague deal with the boring paperwork? Wind up your fellow employees? Flirt with the new girl on the team? Or deal with an unseen enemy who’s trying to blow you up? Bluestone 42 is a comedy drama about a bunch of soldiers who just happen to be risking their lives diffusing hidden bombs. But who says they can’t have some fun alongside the serious professional stuff? This hilarious and often surprising series follows the adventures of a bunch of diverse characters living and working together at an army base in Afghanistan. This is a show about something easily forgotten; soldiers really enjoy being soldiers, but it’s not just a show for soldiers and it’s not just about the Army: it’s also a show for anybody who has ever fallen in love, experienced status battles at work or had a fear of failure. It is packed with the lively workmate banter and relationship minefields that most people will recognise. Even if they don’t face danger on a daily basis...";2013;TV-14;['war', 'comedy', 'drama', 'european'];['GB'];3.0;7.9;2241.0
4756;London Live;"London Live is a British television programme shown on Channel 4 that showcases the biggest and best album releases from the UK Top 100 Album Chart. It also gives up-and-coming talent a chance to make their mark on a 1000-strong audience by performing live. The show is produced by 3DD Productions recorded in front of a live audience in London’s historic music venue KOKO club in Camden, London. The series is shot in HD and combines live performances from some of the world’s leading music artists with exclusive interviews.

The show began as The Album Chart Show on 4 March 2006. It is shown on a Friday night on Channel 4 at around midnight and also on 4Music at 20:00 BST. The first two series were presented by Joe Mace, while the third series was presented by Sara Cox. Current presenter Nick Grimshaw joined at series four.

Production television facilities for the programme were provided by NEP Visions high-definition units; these are now provided by Bowtie. Lighting services are provided by television lighting specialists Panalux.

Previous sponsors include Sony Bravia, Rimmel and Tesco Entertainment.";2014;Unknown;['sport', 'music'];['GB', 'US'];1.0;7.9;18.0
4757;Yu-Gi-Oh! Arc-V;Yu-Gi-Oh! Arc-V is the fourth main spin-off of the Yu-Gi-Oh! series. Yuya Sakaki is a student who is learning to become an entertainment duelist at the You Show Duel School. He gains access to a new power during an exhibition match against the current champion but that is only the beginning of the mysteries in store for him and his friends.;2014;TV-Y7;['scifi', 'comedy', 'animation', 'fantasy'];['JP'];3.0;7.0;6.0
4762;Secrets of the Universe;Follows a trail of energy into the power centers of the universe. Each program visualizes these realms based on current scientific data and uses state of the art supercomputer simulations. Dive into the heart of a supermassive black hole, fly down onto the toxic landscapes of alien planets and ride along the roiling surface of a star that's about to explode!;2013;Unknown;['documentation', 'animation'];['US'];1.0;Unknown;Unknown
4768;LoliRock;Follow the journey of young Iris, a spirited teenage girl with a beautiful voice and an unending desire to help others. When Iris sings, strange events happen.;2014;TV-Y;['music', 'family', 'animation', 'action', 'comedy', 'fantasy', 'romance'];['FR'];4.0;7.3;448.0
4770;Betas;In Silicon Valley, the right algorithm can make you a king. And these four friends think they've finally cracked the code.;2013;TV-MA;['comedy'];['US'];1.0;7.0;2880.0
4790;Ip Man;Grandmaster Ip Man was born in a time of turbulence. He spends his life chasing after the realm of martial arts. His upbringing and experiences would transform him into a legend. From Foshan to Guangzhou to Hong Kong, he meets, one-by-one, the people who will have the most influence on his life, including a revolutionist, his first teacher, and his Wing Chun master.;2013;TV-PG;['action'];['CN'];2.0;5.6;174.0
4796;The Secrets of Quantum Physics;Professor of physics Jim Al-Khalili investigates the most accurate and yet perplexing scientific theory ever - quantum physics.;2014;Unknown;['documentation', 'history'];['GB'];1.0;8.2;480.0
4799;Mischievous Kiss: Love in Tokyo;"At a high school entrance ceremony, high school student Kotoko Aihara, who isn't that smart, notices pretty boy Naoki Irie. She falls in love with him immediately. Kotoko initially doesn't express her feelings to him, but finally has a chance to tell him how she feels. Unfortunately, Naoki turns Kotoko down, saying ""I don't like dumb women."" One day, Kotoko Aihara's house is severely damaged by an earthquake. Until the house is rebuilt, Kotoko Aihara and her father decide to live with her father's friend. When Kotoko Aihara moves to her new temporary house, she is surprised to learn that Naoki Irie lives there as well.";2013;TV-14;['drama', 'romance', 'comedy'];['JP'];2.0;7.4;1290.0
4804;Marriage Boot Camp: Bridezillas;Marriage Boot Camp: Bridezillas is an American reality television series that debuted on May 31, 2013. It is a spinoff of Bridezillas that centers on five couples from previous seasons as they move into one house together in order to save their marital bonds.;2013;Unknown;['reality'];['US'];2.0;5.2;107.0
4811;Yukon Gold;Five family-run mining camps risk everything in the hope of hitting the paystreak. Working grueling days under the midnight sun, the crews give it their all to battle the elements ... and each other.;2013;Unknown;['reality'];['CA'];5.0;5.9;644.0
4814;James May's Cars of the People;"James May takes a look at the 'peoples car'. Covering every form of cars for the masses - from the Beetle to the Kei Car, May looks at the many forms of people's car, their origins and their effect on history. Each episode covers a particular theme; these being cars from dictatorships, microcars and the dream cars we aspire to.";2014;TV-PG;['documentation', 'european'];['GB'];2.0;8.4;1025.0
4826;Almost Royal;Almost Royal is a tale of two young British aristocrats on their first trip around the United States, interacting with real-life Americans. Currently 50th and 51st in line to the throne, siblings George and Poppy Carlton are the latest Brits on the scene.;2014;TV-MA;['comedy'];['GB'];2.0;7.3;1042.0
4836;Animanimals;The Animanimals are animals with little quirks. Each time, a different animal faces an absurd adventure that could only happen to them.;2013;Unknown;['animation'];['DE'];1.0;8.3;32.0
4842;Rick Stein's India;Rick Stein sets out on a journey around India to discover the different cuisines celebrated the world over.;2013;Unknown;['documentation'];['GB'];1.0;8.1;132.0
4850;Miniforce;Four animal superheroes called the Miniforce transform into robots to protect small and defenseless creatures from the hands of scheming villains.;2014;TV-Y7;['animation'];['KR'];8.0;Unknown;Unknown
4853;Superheroes: A Never-Ending Battle;Examines the dawn of the comic book genre and its powerful legacy, as well as the evolution of the characters who leapt from the pages over the last 75 years and their ongoing worldwide cultural impact. It chronicles how these disposable diversions were subject to intense government scrutiny for their influence on American children and how they were created in large part by the children of immigrants whose fierce loyalty to a new homeland laid the foundation for a multi-billion-dollar industry that is an influential part of our national identity.;2013;TV-PG;['scifi', 'drama', 'documentation', 'history'];['US'];1.0;8.1;742.0
4856;L.A. Frock Stars;Series is a window into the world of high-end vintage fashion. Focuses on the doyenne of Hollywood vintage, Doris Raymond, and her Los Angeles store The Way We Wore.;2013;TV-PG;['reality'];['ZA'];2.0;9.0;41.0
4866;Leo the Truck;Leo is a dump truck who is very curious and inquisitive. He loves to build things and see how they work.;2014;Unknown;['animation', 'family'];[];2.0;7.7;24.0
4868;Some Assembly Required;When fourteen-year-old Jarvis Raines gets a chemistry set from his Aunt Marlene for Christmas, he assumes it's just another boring gift. Boy is he wrong! The contents create a chemical reaction that destroys his houseso much for a Merry Christmas! After getting not even an apology from the manufacturer, Knickknack Toys, Jarvis takes them to court, wins, and ends up owning the company!;2014;TV-G;['comedy', 'documentation', 'reality'];['CA'];4.0;8.5;22.0
4873;Constitution USA with Peter Sagal;Constitution USA with Peter Sagal explores the Constitution and its role in the American story -- from its creation, to the crises that challenged and reshaped it, to contemporary debates over rights and the role of government.;2013;TV-PG;['documentation'];['US'];1.0;7.2;43.0
4883;Medieval Dead;The series traces and sifts through the remains of the Medieval Dead. Specially assembled experts Tim Sutherland, Malin Holst and Simon Richardson travel battlegrounds and battlefields, towns and villages, churches and burial grounds to search for clues hidden in the bones of the dead from medieval time.;2013;Unknown;['documentation'];['GB'];3.0;7.4;76.0
4886;Brain Candy TV;Join Lizzy the Dog and a collection of action-packed 3D-animated vehicles on a fun journey aimed at getting young children excited about learning. Early learning for a brighter future!;2014;TV-Y;['family', 'animation'];[];3.0;8.4;33.0
4916;Mud, Sweat and Gears;Johnny Smith and Wookie Ford each assemble a team of Gearheads to modify everyday cars into mission munching machines.;2014;TV-MA;['reality', 'european'];['US'];1.0;5.4;43.0
4937;Annedroids;Eleven-year old genius and kid-scientist Anne has invented and built her own amazing androids. Nick discovers Anne's secret junkyard laboratory and enlists the help of Shania to befriend Anne and her mechanical companions. Together they help solve Anne's scientific problems through real-life solutions.;2014;TV-Y;['scifi', 'family'];['CA'];4.0;6.4;364.0
4958;Knock Knock Ghost;Knock Knock Ghost. Comedian Richard Ryder, trembling assistant Brie Doyle and world class Psychic Medium Jim Hunt travel the country searching for proof of the afterlife. On Knock Knock Ghost, no place is too haunted for a laugh. Travel with the hilarious team as they explore some of Canada's most haunted locations, all while keeping a good sense of humour.;2014;Unknown;['comedy'];['CA'];1.0;6.9;141.0
4960;Building Dream Homes;This 15-part series follows some of the nation's architects leading the way in groundbreaking design, as they battle with builders, blueprints and the clients who hire them, all in the name of making dream properties become a reality.;2014;Unknown;['documentation'];['GB'];1.0;6.7;10.0
4969;A New Leaf;Kim Seok Joo (Kim Myung Min) is a cold, calculating lawyer who is vying to become successful at all costs. After a fateful accident causes him to lose his memory, Kim Seok Joo must rediscover who he is as a person and choose whether he will fight for justice or fall back into his old ways. Before the accident, he was engaged to the only grandchild of a wealthy family, Yoo Jung Sun (Chae Jung Ahn), but with no memory of her, he begins to fall for Lee Ji Yoon (Park Min Young), an idealistic intern at his law firm. As he regains his memories, will his heart choose new love or old greed?;2014;TV-Y;['drama', 'romance'];['KR'];1.0;6.3;78.0
4976;One Child;Mei, a young woman who was adopted from China as a baby, is dramatically pulled back into the land of her birth. As she embarks on a dangerous mission to save the brother she never knew, she is forced to confront the truth of who she truly is and what family really means.;2014;TV-MA;['drama', 'comedy'];['GB', 'US'];1.0;6.6;329.0
4993;The Rev;"Johnny Star's fans have always adored him and know full well why he's the undisputed ""King of White Soul."" Johnny was adopted by an African-American family and raised with love by Mamma Starr, a non-nonsense black woman with the iron fist and a heart of gold. Johnny had a gigantic recording career, a stack of gold records and a touring bus that was infamous for.. .well, everything. Johnny's career has slowed down somewhat and he has the time to travel to Las Vegas with Mamma and his wisecracking sister Brenda to hear the reading of his birth father's will. It turns out Johnny's father has left him his church. The church was a front for gambling and tax breaks and Johnny has no intention of trading in his guitar and snakeskin pants for a robe and pulpit. But Mamma convinces Johnny that his tour bus has been on the road long enough. Maybe this is a place he needs to stay a while. Johnny's going to give preaching the word of God a try. If anyone knows about evil and temptation it would be a veteran rock star like Johnny. It might do Johnny some good. It ought to do Tiny, Johnny's stepbrother, fresh out of prison, a lot of good. And it might be nice to give up the road for a while and stay with his family in a new place - a place where everyone knows Johnny as ""The Rev.""";2013;Unknown;['comedy', 'reality'];['US'];1.0;6.1;21.0
4994;Tenkai Knights;Tenkai Knights is a 2013 Japanese-Canadian-American anime series, produced by Shogakukan Productions and Spin Master. Initial reports, according to Anime News Network, indicated the series was being animated by Bones, according to an entry on Studio Wanpack's Blog back in May 2013, although has been since removed. While the series was broadcast on Cartoon Network in the United States in August 2013, there is no word as to when the series will air in Japan.;2013;Unknown;['animation', 'action', 'scifi'];['CA', 'JP'];1.0;6.7;94.0
4995;Big Freedia: Queen of Bounce;This show follows Big Freedia (born Frederick Ross) on her journey toward superstardom in the mainstream media. As the undisputed ambassador of the energetic, New Orleans-based Bounce movement, Big Freedia is never afraid to twerk, wiggle, and shake her way to self-confidence, and is encouraging her fans to do the same.;2013;TV-14;['reality'];['US'];6.0;5.5;118.0
5010;Future Card Buddyfight;"It is the year 2030, and the stage is the capital of Japan, Chou-Tokyo. Through ""Buddyfight"", humans have started cultural interactions with residents from other worlds called ""Affinity Dimensions"". Buddyfight is a game with selected humans as the ""Buddyfighter"", and residents from the other world as the partner (known as ""Buddy Monster""). These battles have high significance and sometimes it is even used to decide the fate of a nation, and naturally there are those who seek to use the Buddy Monsters for evil purposes.";2014;TV-PG;['animation', 'action', 'scifi'];['JP'];6.0;6.6;58.0
5034;Xploration Earth 2050;What will the world look like in 2050? Where will advancements in science, technology, engineering, and math lead us? Host Chuck Pell takes viewers on a mind bending journey in search of these answers.;2014;Unknown;['documentation', 'family'];['US'];4.0;8.0;23.0
5050;James Martin: Home Comforts;James Martinlives to cook. And there's nowhere in the world he'd rather be than his own kitchen. It's here that he can get away from the high-pressure of being a top chef and cook the dishes he really loves.;2014;Unknown;['documentation'];['GB'];3.0;9.0;25.0
5065;Toddler Fun Learning;Gecko's garage is here to present you some of his closest friends! Come and join him as they sing songs, drive around the town and more!;2013;Unknown;['animation', 'family'];[];3.0;Unknown;Unknown
5072;Hustling America;Alexis Conran travels to America to follow in the footsteps of history's greatest hustlers, trying out his favorite proposition bets on the American public to see how he measures up against their most infamous con artists.;2013;Unknown;['documentation'];[];1.0;7.1;45.0
5078;My Kitchen Rules New Zealand;Reality cooking show based in New Zealand;2014;Unknown;['reality', 'european'];['NZ'];3.0;7.1;31.0
5091;Istrebiteli;The Eastern Front, 1943. Two Soviet pilots, straight out of training, join a veteran fighter squadron on the front line.;2013;Unknown;['drama', 'war'];['RU'];1.0;7.5;121.0
5097;New England Legends;New England native and host, Jeff Belanger is a writer, researcher, and adventurer, and always on the hunt for the next New England legend.;2013;TV-PG;[];['US'];2.0;8.4;32.0
5106;The Amazing World of Aviation;When the Wright brothers successfully took to the sky in 1903, the world paid attention. Civil aviation has since developed into a multi-billion dollar industry. We look at the incredible history and development of civil aviation in this series. From ailed beginnings through to modern marvels such as the Boeing 787, we present 13 themed episodes suitable for all audiences.;2013;Unknown;['documentation'];['US'];1.0;Unknown;Unknown
5113;Subaru Launch Control;Go behind closed doors with Subaru Motorsports USA as they chase the American Rally and Rallycross championships. This is everything it takes to win. This is everything that gets in the way of victory.;2013;Unknown;['sport'];[];4.0;9.3;30.0
5120;The Next Steps;"First comes love. Then comes...something. ""The Next Steps"" follows the relationship of the unmarried couple of Chris and Beth as they face the ups and downs of a long term relationship, stuck in a rut.";2013;Unknown;['comedy'];['US'];2.0;7.5;60.0
5122;Flower Boy Next Door;"Go Dok Mi doesn't spend all day dreaming about her knight in shining armor — she’s too busy spying on her neighbors who all happen to be hot, ""flower-boy"" types, including cartoon artist Oh Jin Rak. But when Enrique Geum, the new pretty boy next door, catches her, Dok Mi is finally forced to face the consequences - without the safety of binoculars and curtains. Will he be able to convince this “urban Rapunzel” to let her hair down? Whether you’re a lover or a fighter, this sensitive man will captivate your sensibilities.";2013;Unknown;['comedy', 'romance'];['KR'];1.0;7.2;1647.0
5124;Space Racers;Welcome to the fantastic world of Stardust Bay – the imaginative home of the Space Racers!  This animated series geared toward preschool children offers a universe of fun for the entire family!  Enjoy stunning computer-generated imagery, real space sounds and images, and exciting storylines that teach exploration, investigation, observation and teamwork.;2014;TV-Y;['animation', 'family', 'scifi', 'music'];['US'];2.0;7.3;82.0
5196;The Gossip Game;The Gossip Game is an American reality television series on VH1 that debuted on April 1, 2013, and chronicles the lives of seven media personalities who cover the urban entertainment market and reside in New York City. Cast member Vivian Billings confirmed via her blog in June 2013 that the series will not be returning for a second season.;2013;Unknown;[];['US'];1.0;5.5;18.0
5210;Great Plains - America's Lingering Wild;Nature photographer Michael Forsberg examines the remaining “wildness” in the Great Plains of North America. Featuring stunning imagery, the program is based on Forsberg’s book of the same name. Less than 200 years ago, the Great Plains was one of the greatest grassland ecosystems on Earth, stretching nearly a million square miles down the heart of the continent. The prairie was a place of constant motion, shaped by an unforgiving cycle of the seasons. Huge numbers of bison, elk, pronghorn, deer, prairie dogs, prairie wolves and even grizzlies were common. There were massive migrations of birds and fish. But as America grew, and the land was settled and tamed, the wildness began disappearing. Today the Great Plains is a fragile and threatened ecosystem, home to a variety of wildlife and habitats. In this documentary, Forsberg examines the wildlife and native landscapes that remain, exploring the current condition of the plains.;2013;TV-G;['documentation'];['US'];1.0;Unknown;Unknown
5215;The Heart;The Heart TV Series is based on The Heart Series, a collection of six novels written by Iris Bolling. The Heart follows the journey of a district attorney's rise to become a formidable political candidate for President of the United States. Among the way he meets, the woman he falls is love with and develop powerful alliances who will give their life to ensure his success.;2014;Unknown;['drama'];['US'];2.0;8.5;43.0
5216;Favorite Nursery Rhymes;18 sing-a-long animated and classic nursery rhymes created by children's producer Neil Ben. A must for pre-schoolers.;2014;Unknown;['animation'];['US'];1.0;Unknown;Unknown
5220;Backroads USA;A 5-part series about five legendary roads in the US and the people that live alongside them.;2013;Unknown;['documentation'];['FR', 'DE'];5.0;7.8;27.0
5228;The House That £100k Built;Unknown;2013;Unknown;['documentation'];['GB'];2.0;Unknown;Unknown
5229;Speed Dreams: The Fastest Place on Earth;British amateur engineers and racers travel to Utah to grab a land speed record.;2013;TV-14;[];['GB'];1.0;7.4;6.0
5238;Kungfood;This is a magical world inhabited by living food items with hidden talents. There is Salmon (a tough sushi warrior), Super Bao (a steamed stuffed bun), Twi (a deep-fried dough sticks), Choy (noodles), Kui (a sesame seed cake), Roli (a steamed twisted roll) and Dodo (a dumpling). Together, these friends follow Captain Forsea, a steamed bun who cannot swim, and embark on an Age of Exploration in the world of foods. Piloting a ship named The Steamer, they travel to different countries and experience foreign lifestyles. Occasionally they are involved in hilarious misunderstandings due to differences in local customs, but mostly they help good foods fight against local evil forces and foil the evil pirates' schemes again and again. Wherever they go, they sow the seeds of peace and friendship. Despite minor quarrels between the members of this expedition, they overcome all kinds of untold difficulties and march onward, all the time relying on stalwart convictions and supreme courage.;2014;Unknown;['animation'];['CN'];3.0;8.3;12.0
5254;Legendary Cities;Embark in a journey through some of the most beautiful cities in the world in this documentary series.  Each episode features a new city and explores the many things that make it the legendary place it is today.;2014;Unknown;['war'];['FR'];1.0;Unknown;Unknown
5262;Focus Forward;FOCUS FORWARD is an unprecedented new series of 30 three-minute stories about innovative people who are reshaping the world through act or invention, directed by the world's most celebrated documentary filmmakers.;2013;Unknown;['sport'];['US'];1.0;Unknown;Unknown
5280;Four Senses;"""Four Senses"" is a culinary show with a unique twist. Pairing ""Top Chef Canada"" winner Carl Heinrich with The Blind Cook and winner of ""MasterChef USA 2012"" Christine Ha, it is the first food series to be broadcast in Canada that embeds described video.";2014;Unknown;[];[];4.0;Unknown;Unknown
5281;Boing the Play Ranger;Welcome to the village of Playville. A fun and colorful playground town filled with lovable characters that can transform into playground rides.;2013;Unknown;['animation'];['KR'];2.0;8.0;10.0
5287;Better Call Saul;"Six years before Saul Goodman meets Walter White. We meet him when the man who will become Saul Goodman is known as Jimmy McGill, a small-time lawyer searching for his destiny, and, more immediately, hustling to make ends meet. Working alongside, and, often, against Jimmy, is “fixer” Mike Ehrmantraut. The series tracks Jimmy’s transformation into Saul Goodman, the man who puts “criminal” in “criminal lawyer"".";2015;TV-MA;['comedy', 'drama', 'crime'];['US'];6.0;8.8;404920.0
5288;Billions;"A complex drama about power politics in the world of New York high finance. 

Shrewd, savvy U.S. Attorney Chuck Rhoades and the brilliant, ambitious hedge fund king Bobby ""Axe"" Axelrod are on an explosive collision course, with each using all of his considerable smarts, power and influence to outmaneuver the other. The stakes are in the billions in this timely, provocative series.";2016;TV-MA;['drama'];['US'];6.0;8.4;91287.0
5289;Bosch;Based on Michael Connelly's best-selling novels, these are the stories of relentless LAPD homicide Detective Harry Bosch who pursues justice at all costs. But behind his tireless momentum is a man who is haunted by his past and struggles to remain loyal to his personal code: “Everybody counts or nobody counts.”;2015;TV-MA;['crime', 'drama'];['US'];7.0;8.5;64854.0
5290;Animal Kingdom;"17-year-old Joshua ""J"" Cody moves in with his freewheeling relatives in their Southern California beach town after his mother dies of a heroin overdose. Headed by boot-tough matriarch Janine ""Smurf"" Cody and her right-hand Baz, who runs the business and calls the shots, the clan also consists of Pope, the oldest and most dangerous of the Cody boys; Craig, the tough and fearless middle son; and Deran, the troubled, suspicious ""baby"" of the family.";2016;TV-MA;['drama', 'crime'];['US'];6.0;8.2;33214.0
5291;The Expanse;A thriller set two hundred years in the future following the case of a missing young woman who brings a hardened detective and a rogue ship's captain together in a race across the solar system to expose the greatest conspiracy in human history.;2015;TV-14;['drama', 'scifi', 'thriller'];['US'];6.0;8.5;146651.0
5292;Mr. Robot;A contemporary and culturally resonant drama about a young programmer, Elliot, who suffers from a debilitating anti-social disorder and decides that he can only connect to people by hacking them. He wields his skills as a weapon to protect the people that he cares about. Elliot will find himself in the intersection between a cybersecurity firm he works for and the underworld organizations that are recruiting him to bring down corporate America.;2015;TV-MA;['crime', 'drama', 'thriller'];['US'];4.0;8.6;373828.0
5294;Ash vs Evil Dead;Bruce Campbell reprises his role as Ash Williams, an aging lothario and chainsaw-handed monster hunter who’s spent the last three decades avoiding maturity, and the terrors of the Evil Dead. But when a Deadite plague threatens to destroy all of mankind, he’s forced to face his demons — both metaphorical and literal.;2015;TV-MA;['action', 'scifi', 'comedy', 'horror', 'fantasy', 'thriller'];['US'];3.0;8.4;70087.0
5296;Fleabag;A comedy series adapted from the award-winning play about a young woman trying to cope with life in London whilst coming to terms with a recent tragedy.;2016;TV-MA;['drama', 'comedy', 'european'];['GB'];2.0;8.7;139749.0
5298;The Night Manager;Former British soldier Jonathan Pine navigates the shadowy recesses of Whitehall and Washington where an unholy alliance operates between the intelligence community and the secret arms trade. To infiltrate the inner circle of lethal arms dealer Richard Onslow Roper, Pine must himself become a criminal.;2016;TV-MA;['drama', 'thriller', 'crime', 'european'];['GB'];1.0;8.1;86638.0
5299;Unforgotten;London police detectives Cassie Stuart and Sunny Khan investigate historic cold cases involving missing persons, murder and long-hidden secrets.;2015;TV-MA;['crime', 'drama', 'european'];['GB'];4.0;8.4;21087.0
5301;Preacher;A preacher sets out on a mission to make the almighty himself confess his sin of abandoning the world. With his best friend Cassidy, an alcoholic Irish vampire, his love Tulip, a red blooded gun towing Texan, and the power of genesis, an unholy child born from an angel and a devil, Jesse gives up everything to set the world straight with its creator.;2016;TV-MA;['scifi', 'drama', 'fantasy', 'horror'];['US'];4.0;7.9;73444.0
5302;Poldark;Britain is in the grip of a chilling recession... falling wages, rising prices, civil unrest - only the bankers are smiling. It's 1783 and Ross Poldark returns from the American War of Independence to his beloved Cornwall to find his world in ruins: his father dead, the family mine long since closed, his house wrecked and his sweetheart pledged to marry his cousin. But Ross finds that hope and love can be found when you are least expecting it in the wild but beautiful Cornish landscape.;2015;TV-14;['drama', 'history', 'romance', 'european'];['GB'];5.0;8.3;30619.0
5303;The Man in the High Castle;Explore what it would be like if the Allied Powers had lost WWII, and Japan and Germany ruled the United States. Based on Philip K. Dick's award-winning novel.;2015;TV-MA;['drama', 'scifi', 'thriller'];['US'];4.0;8.0;96965.0
5304;Travel Man: 48 Hours in...;Richard Ayoade takes a ruthlessly efficient approach to travel, covering everything top tourist destinations have to offer in just 48 hours.;2015;TV-PG;['comedy', 'documentation'];['GB'];11.0;8.2;2590.0
5305;River;Respected police officer John River, a gifted cop with a troubled mind, struggles to come to terms with the recent loss of a colleague, and chases a suspect across London - with tragic consequences. Now at odds with the authorities, River ends up in a precarious position as he seeks to bring closure to the mother of murdered teenager, who blames him for failing to keep his promise.;2015;TV-MA;['crime', 'drama'];['GB'];1.0;8.0;23031.0
5307;Patriot;"To prevent Iran from going nuclear, intelligence officer John Tavner must forgo all safety nets and assume a perilous ""non-official cover"" -- that of a mid-level employee at a Midwestern industrial piping firm.";2015;TV-MA;['drama', 'comedy', 'action', 'thriller'];['US'];2.0;8.3;14185.0
5308;Goliath;Once a powerful lawyer, Billy McBride is now burned out and washed up, spending more time in a bar than a courtroom. When he reluctantly agrees to pursue a wrongful death lawsuit against the biggest client of Cooperman & McBride, the massive law firm he helped create, Billy and his ragtag team uncover a vast and deadly conspiracy, pitting them all in a life or death trial against the ultimate Goliath.;2016;TV-MA;['drama'];['US'];4.0;8.2;46756.0
5309;The Durrells;In 1935, financially strapped widow Louisa Durrell, whose life has fallen apart, decides to move from England, with her four children (three sons, one daughter), to the island of Corfu, Greece. Once there, the family moves into a dilapidated old house that has no electricity and that is crumbling apart. But life on Corfu is cheap, it's an earthly paradise, and the Durrells proceed to forge their new existence, with all its challenges, adventures, and forming relationships.;2016;TV-PG;['drama', 'comedy', 'romance', 'european'];['GB'];4.0;8.2;10827.0
5310;Humans;In a parallel present where the latest must-have gadget for any busy family is a 'Synth' - a highly-developed robotic servant that's so similar to a real human it's transforming the way we live.;2015;TV-14;['drama', 'scifi', 'european'];['GB'];3.0;7.9;39363.0
5313;Victoria;The story of Queen Victoria, who came to the throne at a time of great economic turbulence and resurgent republicanism – and died 64 years later the head of the largest empire the world had ever seen, having revitalised the throne’s public image and become “grandmother of Europe”.;2016;TV-PG;['drama', 'history', 'european', 'thriller', 'action'];['GB'];3.0;8.2;26086.0
5315;Life in Pieces;"Comedy about one big happy family and their sometimes awkward, often hilarious and ultimately beautiful milestone moments as told by its various members.  Of the three siblings, middle child Matt may have just found his true love, his co-worker, Colleen; his coddled youngest brother, Greg, and his wife, Jen, are overwhelmed by the birth of their first child; and the eldest, Heather, and her husband, Tim, are dreading their impending empty nest so much, they're considering having another baby. Their parents are Joan the family's adoring matriarch who would do anything for her kids - as long as she agrees with it - and John, the gregarious patriarch who's searching for ways to soften the blow of turning 70. As the family's lives unfold in four short stories each week, they try to savor these little pieces of time that flash by but stay with you forever, because these moments add up to what life's all about.";2015;TV-14;['comedy'];['US'];4.0;8.0;14905.0
5316;The Exorcist;Follow the lives of two very different priests tackling one family’s case of terrifying demonic possession.;2016;TV-14;['drama', 'thriller', 'horror'];['US'];2.0;7.9;28131.0
5318;Catastrophe;Rob Delaney and Sharon Horgan write and star in a comedy that follows an American man and an Irish woman who make a bloody mess as they struggle to fall in love in London.;2015;TV-MA;['comedy', 'european'];['GB'];4.0;8.2;18735.0
5319;Flesh and Bone;Claire, a talented but emotionally troubled dancer, joins a company in New York City, and soon finds herself immersed in the tough and often cutthroat world of professional ballet. The dark and gritty series will unflinchingly explore the dysfunction and glamour of the ballet world.;2015;TV-MA;['drama'];['US'];1.0;7.9;10626.0
5320;Kabaneri of the Iron Fortress;As the world is in the middle of an industrial revolution, a monster appears that cannot be defeated unless its heart, which is protected by a layer of iron, is pierced. By infecting humans with its bite, the monster can create aggressive and undead creatures known as Kabane. On the island Hinomoto, located in the far east, people have built stations to shelter themselves from these creatures. People access the station, as well as transport wares between them, with the help of a locomotive running on steam, called Hayajiro. Ikoma, a boy who lives in the Aragane station and helps to build Hayajiro, creates his own weapon called Tsuranukizutsu in order to defeat the creatures. One day, as he waits for an opportunity to use his weapon, he meets a girl named Mumei, who is excused from the mandatory Kabane inspection. During the night, Ikuma meets Mumei again as he sees Hayajiro going out of control. The staff on the locomotive has turned into the creatures. The station, now under attack by Kabane, is the opportunity Ikoma has been looking for.;2016;TV-MA;['scifi', 'animation', 'action', 'drama', 'fantasy', 'horror'];['JP'];2.0;7.2;5326.0
5324;Sneaky Pete;A con man on the run from a vicious gangster takes cover from his past by assuming the identity of his prison cellmate, Pete, “reuniting” with Pete’s estranged family, a colorful, dysfunctional group that threatens to drag him into a world just as dangerous as the one he’s trying to escape - and, just maybe, give him a taste of the loving family he’s never had.;2015;TV-MA;['drama', 'thriller', 'crime'];['US'];3.0;8.1;35460.0
